expid,peakid,year,season,host,route1,route2,route3,route4,nation,leaders,sponsor,success1,success2,success3,success4,ascent1,ascent2,ascent3,ascent4,claimed,disputed,countries,approach,bcdate,smtdate,smttime,smtdays,totdays,termdate,termreason,termnote,highpoint,traverse,ski,parapente,camps,rope,totmembers,smtmembers,mdeaths,tothired,smthired,hdeaths,nohired,o2used,o2none,o2climb,o2descent,o2sleep,o2medical,o2taken,o2unkwn,othersmts,campsites,accidents,achievment,agency,comrte,stdrte,primrte,primmem,primref,primid,chksum
EVER92303,EVER,1992,3,1,S Col-SE Ridge,,,,Spain,Pedro Tous,3 Spanish Groups of Friends to Everest,TRUE,FALSE,FALSE,FALSE,"140,144,146",,,,FALSE,FALSE,,,1992/8/23,1992/9/25,1500,33,42,1992/10/4,1,,8850,FALSE,FALSE,FALSE,4,0,10,8,0,7,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(23/08,5350m),C1(01/09,6000m),C2(05/09,6400m),C3(14/09,7300m),C4(24/09,7900m),Smt(25/09,01,03/10)",Felix retinal hemorrhage? from day after summit; 2 members frostbitten toes and fingers (hospitalized in Spain),1st brothers to summit,Kunga,TRUE,TRUE,FALSE,FALSE,FALSE,,2451063
EVER92306,EVER,1992,3,1,S Col-SE Ridge,,,,Germany,Ralf Dujmovits,Amical Alpin Everest Expedition 1992,TRUE,FALSE,FALSE,FALSE,147,,,,FALSE,FALSE,"Austria, Switzerland",,1992/9/1,1992/10/4,0907,33,39,1992/10/10,1,,8850,FALSE,FALSE,FALSE,4,0,11,1,0,9,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(01/09),C1(05/09,6100m),C2(08/09,6500m),C3(13/09,7300m),C4(23/09,7900m),Smt(04/10)",None,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451072
EVER92307,EVER,1992,3,1,S Col-SE Ridge,,,,USA,"Sergio Fitch Watkins, Wally Berg",Everest International Expedition 1992,TRUE,FALSE,FALSE,FALSE,149,,,,FALSE,FALSE,"Mexico, Peru",,1992/9/2,1992/10/9,0730,37,41,1992/10/13,1,,8850,FALSE,FALSE,FALSE,4,0,15,3,0,6,2,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(02/09,5350m),C1(10/09,6100m),C2(13/09,6100m),C3(18/09,7300m),C4(03/10,7900m),Smt(09/10)","Pasang Kazi fell below summit for 200m, self-arrested, broke ribs only",1st Peruvian to top,Wilderness Experience,TRUE,TRUE,FALSE,FALSE,FALSE,,2451077
EVER92308,EVER,1992,3,1,S Col-SE Ridge,,,,France,Michel Vincent,French International Everest Expedition,TRUE,FALSE,FALSE,FALSE,"148,151",,,,FALSE,FALSE,"Canada, Mexico, Nepal, Spain, USA",,1992/9/4,1992/10/7,0930,33,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,9,2,0,6,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(04/09),C1(08/09,6100m),C2(11/09,6400m),C3(14/09,7300m),C4(24/09,7900m),Smt(07,09/10)",1 member serious altitude sickness; nothing else,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451075
EVER92309,EVER,1992,3,1,S Col-SE Ridge,,,,France,Bernard Muller,Stages and Expeditions to Everest,TRUE,FALSE,FALSE,FALSE,145,,,,FALSE,FALSE,"Belgium, Luxembourg",,1992/9/6,1992/10/1,1300,25,29,1992/10/5,1,,8850,FALSE,FALSE,FALSE,4,0,5,1,0,3,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(06/09,5350m),C1(09/09,6100m),C2(12/09,6400m),C3(15/09,7300m),C4(30/09,7900m),Smt(01/10)",Rouit edema at BC (evacuated by helicopter),1st Luxembourger to summit,Everest Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451069
EVER92310,EVER,1992,3,1,S Col-SE Ridge,,,,Italy,Agostino Da Polenza,Mountain Equipe Expedition to Everest,TRUE,FALSE,FALSE,FALSE,141-143,,,,FALSE,FALSE,"France, UK",,1992/9/7,1992/9/28,1400,21,24,1992/10/1,1,,8850,FALSE,FALSE,FALSE,4,0,20,8,0,10,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(07/09,5350m),C1(09/09,6000m),C2(10/09,6350m),C3(20/09,7250m),C4(27/09,7900m),Smt(28-30/09)",Moro cerebral edema 7600m on Sep 22,,Cho Oyu Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451066
EVER92313,EVER,1992,3,1,S Col-SE Ridge,,,,France,Michel Pelle,Terres d'Adventure Everest 1992,TRUE,FALSE,FALSE,FALSE,150,,,,FALSE,FALSE,"Portugal, Switzerland",,1992/8/27,1992/10/9,,43,45,1992/10/11,1,,8850,FALSE,TRUE,FALSE,4,0,27,5,0,17,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(27/08),C1(01/09,6100m),C2(12/09,6400m),C3(16/09,7300m),C4(24/09,7900m),Smt(09/10)",Jacquet pneumonia; Aubertin great pain in knees; Ang Gyalzen fell into river after leaving BC for home village,,Everest Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451077
EVER92101,EVER,1992,1,1,W Cwm-W Ridge-N Face (Hornbein Couloir),,,,UK,Mike Kefford,British Services Everest Expedition 1992,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Nepal,,1992/3/6,1992/5/18,,73,76,1992/5/21,4,"Abandoned at 8500m due to bad weather, wind and snow",8500,FALSE,FALSE,FALSE,5,0,19,0,0,12,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(06/03,5330m),C1(26/03,5910m),C2(02/04,6400m),C3(11/04,6900m),C4(21/04,7640m),C5(11/05,8000m),xxx(18/05,8500m)",James Morning to KTM because of allergic reaction to medicine; 4 slight frostbite,,Summit Nepal Trekking,FALSE,FALSE,FALSE,FALSE,FALSE,,2450933
EVER92103,EVER,1992,1,1,S Col-SE Ridge,,,,India,Deepak Kulkarni,Indian Civilian Everest Expedition,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,1992/3/20,1992/5/12,,53,59,1992/5/18,14,Abandoned at 8750m due to message from sponsoring committee,8750,FALSE,FALSE,FALSE,4,0,15,0,2,10,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,"BC(20/03,5350m),C1(25/03,6200m),C2(02/04,6350m),C3(11/04,7450m),C4(27/04,7900m),xxx(12/05,8750m)",Sah and Dorje slight frostbite,,Rover Treks/Arniko Travel,TRUE,TRUE,FALSE,FALSE,FALSE,,2450927
EVER92105,EVER,1992,1,1,SW Face (to 7250m),S Col-SE Ridge,,,USSR,Viacheslav Volkov,Everest 1992,FALSE,TRUE,FALSE,FALSE,,"132,135",,,FALSE,FALSE,,,1992/3/23,1992/5/12,1145,50,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,20,8,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(23/03,5360m),C1(28/03,6100m),C2(29/03,6600m),C3(11/04,7500m),C4(21/04,7900m),Smt(12,14/05)",Smirnov hurt by falling stone; 3 slight frostbite,,Mustang,FALSE,FALSE,FALSE,FALSE,FALSE,,2450927
EVER92108,EVER,1992,1,1,S Col-SE Ridge,,,,Spain,Albino Quinteiro,Galicia Himalaya Expedition 8000,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,1992/3/27,1992/5/13,,47,52,1992/5/18,4,Abandoned at 8000m due to winds and lack of strength,8000,FALSE,FALSE,FALSE,4,0,14,0,0,6,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(27/03,5350m),C1(03/04,6100m),C2(08/04,6450m),C3(17/04,7200m),C4(28/04,7900m),xxx(13/05,8000m)",Murua frostbite fingers (may lose tips),,Pabil Treks,TRUE,TRUE,FALSE,FALSE,FALSE,,2450928
EVER92110,EVER,1992,1,2,N Col-N Ridge-N Face,,,,USA,Daniel Larson,"Everest 1992 Tibet, The N Ridge",FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Canada,,1992/3/29,1992/5/28,,60,64,1992/6/1,5,Abandoned at 8200m due to snow conditions and lack of time,8200,FALSE,FALSE,FALSE,5,0,10,0,0,7,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(29/03,5100m),C1(04/04,5490m),C2(05/04,6100m),C3(06/04,6500m),C4(23/04,7100m),C5(17/05,7870m),xxx(28/05,8200m)","Forrest with intestinal illness, left Apr 12; two Sherpas with bleeding ulcers at ABC",,Wilderness Experience,TRUE,TRUE,FALSE,FALSE,FALSE,,2450943
EVER92113,EVER,1992,1,2,NE Ridge,,,,Japan,"Motomu Ohmyia, Valeri Khrishchati",Japanese-Kazakh Expedition in Spring 1992,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Kazakhstan,From Lhasa by all members; Sherpas From KTM,1992/4/3,1992/5/16,,43,55,1992/5/28,6,Abandoned at 8360m due to fatal accident and bad weather,8360,FALSE,FALSE,FALSE,3,0,14,0,1,3,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(03/04,5120m),C1(5440m),C2(6100m),C3ABC(07/04,6500m),C4(7160m),C5(7800m),C6(16/05,8360m),xxx(17-24/05,8360m)",Hoshi fatal fall; Ohmiya frostbite; Viktor chest problem (went to Zhangmu and returned),,Himalayan Journeys,FALSE,FALSE,FALSE,FALSE,FALSE,,2450931
EVER92114,EVER,1992,1,1,S Col-SE Ridge,,,,Spain,Cesar Perez de Tudela,Complutense University Everest Expedition,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,USA,,1992/4/4,1992/5/9,,35,37,1992/5/11,10,Abandoned at 7900m due to lack of strength and time,7900,FALSE,FALSE,FALSE,3,0,8,0,0,5,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,"BC(04/04,5350m),C1(11/04,6100m),C2(27/04,6400m),C3(04/05,7400m),xxx(09/05,7900m)",Perez heart attack Apr 19 only,,Trans Himalayan Trekking (THT),TRUE,TRUE,FALSE,FALSE,FALSE,,2450924
EVER92116,EVER,1992,1,1,S Col-SE Ridge,,,,France,Denis Chatrefou,Ulife 1992 to Everest,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,1992/4/15,1992/5/14,,29,35,1992/5/20,4,Abandoned at 7900m due to bad weather and need to evacuate sick member,7900,FALSE,FALSE,FALSE,4,0,6,0,0,3,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,"BC(15/04,5350m),C1(18/04,6100m),C2(21/04,6400m),C3(27/04,7400m),C4(14/05,7900m),xxx(18/05,7900m)",Lovato serious pulmonary edema; nothing else,,Cho Oyu Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2450929
EVER92117,EVER,1992,1,2,N Col-N Ridge-N Face,,,,Germany,Sigi Hupfauer,DAV Summit Club Qomolongna Expedition,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Austria, Italy, Netherlands, Switzerland",,1992/4/25,1992/5/10,,15,30,1992/5/25,4,Abandoned at 7800m due to bad weather,7800,FALSE,FALSE,FALSE,3,0,17,0,0,10,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(25/04),ABC(02/05,6400m),C2(06/05,6950m),C3(13/05,7800m),xxx(24/05,7800m)",Tenzing (Beding) knee injured in avalanche,,International Trekkers (Intrek Asia),TRUE,TRUE,FALSE,FALSE,FALSE,,2450925
EVER92301,EVER,1992,3,2,N Col-N Face,,,,Taiwan,Gau Ming-Ho,Taipei Everest Expedition,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,KTM->Tingri->Rongbuk BC,1992/8/16,1992/10/10,,55,62,1992/10/17,4,Abandoned at 8200m due to winds,8200,FALSE,FALSE,FALSE,2,400,4,0,0,6,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(16/08),ABC(31/08,6400m),C1(05/09,7000m),C2(21/09,7750m),xxx(10/10,8200m)",Oct 4 small soft snow avalanche from 100m below col carried 1 Sherpa few meters but not hurt,,Everest Adventure,TRUE,TRUE,FALSE,FALSE,FALSE,,2451078
EVER92302,EVER,1992,3,2,N Face-N Ridge,,,,Italy,Augusto Zanotti,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,1992/8/18,1992/9/17,,30,39,1992/9/26,4,Abandoned at 7600m due bad weather and lack of time,7600,FALSE,FALSE,FALSE,4,0,12,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(18/08,4985m),ABC(25/08),C1(5670m),C2(6220m),C3(6600m),C4(17/09,7600m),xxx(21/09,7600m)",Nardi altitude sickness at ABC (left expedition Sept 3); nothing else,,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,,2451055
EVER92304,EVER,1992,3,2,N Col-N Ridge-N Face,,,,Switzerland,Aldo Verzaroli,,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,Italy,,1992/8/24,1992/9/27,,34,43,1992/10/6,4,Abandoned at 8100m due to terrible winds,8100,FALSE,FALSE,FALSE,2,0,10,0,0,0,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"RongbukBC(24/08,5000m),BC(26/08,5200m),ABC(01/09,6400m),C1(09/09,7000m),C2(21/09,7770m),xxx(27/09,8100m)",None except Verzaroli abcessed tooth at end,,Trekking International,TRUE,TRUE,FALSE,FALSE,FALSE,,2451065
EVER92305,EVER,1992,3,2,N Face-N Ridge,,,,USA,Douglas Hansen,Utahns on Everest,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,1992/8/29,1992/9/30,,32,43,1992/10/11,5,Abandoned at 7610m due to dangerous snow conditions,7610,FALSE,FALSE,FALSE,4,0,5,0,0,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(29/08,4980m),ABC(03/09,5575m),C1(05/09,5670m),C2(06/09,6220m),C3(18/09,6600m),Dep(20/09,7400m),C4(29/09,7610m),xxx(30/09,7610m)",Hansen left BC without climbing because altitude sickness (used Gamov bag),,Kunga,FALSE,FALSE,FALSE,FALSE,FALSE,,2451068
EVER92311,EVER,1992,3,2,N Col-N Ridge-N Face,,,,Lithuania,Alex Bertulis,First International Lithuanian Mt. Everest Expedition,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"Canada, Latvia, USA",,1992/9/11,1992/10/2,,21,35,1992/10/16,4,Abandoned at 8000m due to wind,8000,FALSE,FALSE,FALSE,5,0,20,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,"BC(11/09),C1(15/09,5300m),C2(16/09,5800m),C3(17/09,6500m),C4(19/09,7070m),C5(24/09,7750m),xxx(02-13/10,8000m)",1 member altitude sickness but later went to C3; Allinson altitude sickness; Bertulis severe chest pains at Rongbuk on descent from ABC,,Sherpa High Ambitions,TRUE,TRUE,FALSE,FALSE,FALSE,,2451070
EVER92312,EVER,1992,3,1,SW Face,,,,Ukraine,Mikhail Turkevich,French-Russian-Ukrainian Everest S Face 1992 Autumn,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,"France, USSR",,1992/9/19,1992/10/19,,30,34,1992/10/23,4,Abandoned at 8750m due to winds and cold (even at BC),8750,FALSE,FALSE,FALSE,6,2000,16,0,0,0,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,,"BC(19/09,5450m),C1(24/09,6100m),C2(25/09,6400m),C3(27/09,7200m),C4(03/10,7900m),C5(16/10,8100m),C6(17/10,8300m),xxx(19/10,8750m)","Some minor frostbite, edema/pneumonia",,Mustang,FALSE,FALSE,FALSE,FALSE,FALSE,,2451087
EVER92314,EVER,1992,3,1,S Col-SE Ridge,,,,Nepal,Iman Gurung,Twenty Hours Everest Expedition,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,1992/10/4,1992/10/7,,3,6,1992/10/10,7,Abandoned at 7300m due to sickness of member,7300,FALSE,FALSE,FALSE,1,0,1,0,0,2,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Climbed Xixabangma,"BC(04/10,5300m),C2(lateSep-06/10,6500m),xxx(07/10,7300m)",Iman Gurung sick (flu?),,Mandala Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451075
EVER92401,EVER,1992,4,1,S Col-SE Ridge,,,,UK,Philip Neame,Darc Star-Territorial Army Everest Campaign,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,USA,,1992/11/16,1992/12/19,,33,39,1992/12/25,5,Abandoned at 7900m due to effects of storm,7900,FALSE,FALSE,FALSE,3,0,19,0,0,22,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,"BC(16/11,5350m),C1(23/11,6100m),C2(25/11,6450m),C3(29/11,7300m),xxx(19/12,7900m)","2 Sherpas injured in icefall (1 broken leg, 1 broken ribs and ""banged"" head)",,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451148
EVER92402,EVER,1992,4,1,S Col-SE Ridge,,,,Spain,Fernando Garrido,Solo Winter Oxygen Everest,FALSE,FALSE,FALSE,FALSE,,,,,FALSE,FALSE,,,1992/12/18,1993/2/3,,47,51,1993/2/7,9,Abandoned at 7750m due to lack of strength and of time,7750,FALSE,FALSE,FALSE,1,0,1,0,0,4,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(18/12,5350m),C2(27/01,6500m),Biv1(01/02,7300m),Biv2(03/02,7750m),xxx(03/02,7750m)",Garrido slight pulmonary edema going to BC too fast,1st winter solo attempt,Mandala Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451194
EVER93101,EVER,1993,1,1,S Col-SE Ridge,,,,USA,Keith Brown,Self-contained group on Todd Burleson permit,TRUE,FALSE,FALSE,FALSE,168,,,,FALSE,FALSE,Australia,,1993/3/5,1993/5/16,1045,72,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,4,2,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Climbed Lobuje East,"BC(05/03,5350m),C1(26/03,6100m),C2(10/04,6500m),C3(17/04,7200m),C4(10/05,7900m),Smt(16/05)",None,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451297
EVER93102,EVER,1993,1,2,N Col-NE Ridge,,,,China,"Zeng Shu-Sheng, Lee Cheng-Yen",,TRUE,FALSE,FALSE,FALSE,154,,,,FALSE,FALSE,Taiwan,,1993/3/8,1993/5/5,,58,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,2000,16,2,0,14,4,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(08/03,5100m),ABC(25/03,6500m),C1(01/04,7050m),C2(08/04,7790m),C3(03/05,8300m),C4(04/05,8680m),Smt(05/05)",Frostbite to all six summiters,,,TRUE,TRUE,FALSE,FALSE,FALSE,,2451286
EVER93103,EVER,1993,1,1,S Col-SE Ridge,,,,Spain,Josu Feijoo,Alavesa Expedition Everest 1993 (Basque),TRUE,FALSE,FALSE,FALSE,166,,,,FALSE,FALSE,,,1993/3/20,1993/5/16,1000,57,62,1993/5/21,1,,8850,FALSE,FALSE,FALSE,4,0,9,3,0,6,2,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(20/03,5300m),C1(05/04,6100m),C2(08/04,6500m),C3(12/04,7200m),C4(20/04,7900m),Smt(16/05)","Ang Rita & son almost died of oxygen starvation in closed tent with stove burning; 3 members slight altitude sickness, slow acclimatization (left BC May 10)",,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451297
EVER93105,EVER,1993,1,1,S Col-SE Ridge,,,,USA,Todd Burleson,Alpine Ascents International (AAI) Everest Expedition 1993,TRUE,FALSE,FALSE,FALSE,155,,,,FALSE,FALSE,"Canada, S Africa",,1993/3/27,1993/5/10,1115,44,54,1993/5/20,1,,8850,FALSE,FALSE,FALSE,4,0,25,5,0,22,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(22/03,5350m),C1(03/04,6100m),C2(06/04,6400m0,C3(23/04,7300m),C4(09/05,7900m),Smt(10/05)",Solmonson got slight case pulmonary edema; Tamang cookboy sick at BC,,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451291
EVER93107,EVER,1993,1,1,S Col-SE Ridge,,,,USA,"Paul Pfau, Michael Sinclair",1993 American Sagarmatha Expedition,TRUE,FALSE,FALSE,FALSE,"160,170",,,,FALSE,FALSE,,,1993/3/24,1993/5/10,,47,55,1993/5/18,1,,8850,FALSE,FALSE,FALSE,4,0,11,5,0,9,5,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,"BC(24/03,5350m),C1(06/04,6050m),C2(08/04,6400m),C3(17/04,7300m),C4(09/05,7900m),Smt(10,16/05)",Many members had stomach trouble (sirdar Wangchu also),,Asian Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451291
EVER93108,EVER,1993,1,1,S Col-SE Ridge,,,,S Korea,Ji Hyun-Ok,1993 Korean Woman Everest Expedition,TRUE,FALSE,FALSE,FALSE,156,,,,FALSE,FALSE,,,1993/3/27,1993/5/10,1045,44,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,14,3,0,11,4,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(27/03,5350m),C1(02/04,6050m),C2(08/04,6400m),C3(14/04,7200m),C4(23/04,7900m),Smt(10/05)",2 Sherpas snowblinded; also 2 [members] had snowblindness & leader little snowblind,1st Korean women to summit,Mountain Travel,TRUE,TRUE,FALSE,FALSE,FALSE,,2451291
EVER93109,EVER,1993,1,1,S Col-SE Ridge,,,,India,Bachendri Pal,First Indo-Nepalese Women's Everest Expedition 1993,TRUE,FALSE,FALSE,FALSE,"159,169",,,,FALSE,FALSE,Nepal,,1993/3/27,1993/5/10,1200,44,56,1993/5/22,1,,8850,FALSE,FALSE,FALSE,5,0,21,10,0,31,8,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(27/03,5300m),C1(06/04,6100m),C2(10/04,6500m),C3(12/04,7400m),C4(04/05,7900m),C5(10/05,8400m),Smt(10,16/05)",Yadav slight frostbite; Sarla eye hemorrhage; U Malla blood pressure,,Amtrek,TRUE,TRUE,FALSE,FALSE,FALSE,,2451291
EVER93110,EVER,1993,1,1,S Col-SE Ridge,,,,Australia,Tashi Tenzing,Australian Macedonian Everest Exped 1993,TRUE,FALSE,FALSE,FALSE,157,,,,FALSE,FALSE,"India, Macedonia",,1993/3/27,1993/5/10,1030,44,51,1993/5/17,1,,8850,FALSE,FALSE,FALSE,4,0,8,2,1,1,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(27/03,5350m),C1(09/04,6150m),C2(16/04,6450m),C3(19/04,7200m),C4(09/05,7900m),Smt(10/05)",Zangbu back problem of unknown cause & left early,,Sherpa Trekking Service (STS),TRUE,TRUE,FALSE,FALSE,FALSE,,2451291
EVER93111,EVER,1993,1,1,S Col-SE Ridge,,,,Nepal,Pasang Lhamu Sherpa,Nepali Woman's Everest Expedition,TRUE,FALSE,FALSE,FALSE,153,,,,FALSE,FALSE,,,1993/3/30,1993/4/22,1430,23,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,4,1,1,6,5,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(20/03,5350m),C1(02/04,6050m),C2(05/04,6500m),C3(07/04,7375m),C4(20/04,7900m),Smt(22/04)",Nanda Rai altitude sickness at C2 and had to be helped to BC and left BC in chopper with [Lhakpa] Sonam on 25th,1st Nepalese woman on summit,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451273
EVER93112,EVER,1993,1,1,S Col-SE Ridge,,,,New Zealand,"Rob Hall, Gary Ball",Hall & Ball Everest Expedition 1993,TRUE,FALSE,FALSE,FALSE,161,,,,FALSE,FALSE,"Finland, France, UK, USA",,1993/4/1,1993/5/10,,39,45,1993/5/16,1,,8850,FALSE,FALSE,FALSE,4,0,11,4,0,9,3,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(01/04,5350m),C1(07/04,6100m),C2(10/04,6500m),C3(21/04,7350m),C4(09/05,7900m),Smt(10/05)",Chirstine Allen exhaustion; Ball bleeding sinuses,1st Finn to summit,Wilderness Experience,TRUE,TRUE,FALSE,FALSE,FALSE,,2451291
EVER93113,EVER,1993,1,2,N Col-NE Ridge,,,,Ireland,Dawson Stelfox,First Irish Everest Expedition,TRUE,FALSE,FALSE,FALSE,175,,,,FALSE,FALSE,UK,,1993/4/2,1993/5/27,1007,55,60,1993/6/1,1,,8850,FALSE,FALSE,FALSE,3,0,16,1,0,3,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,"BC(02/04,5200m),ABC(07/04,6450m),C1(11/04,1050m),C2(25/04,7700m),C3(16/05,8300m),Smt(27/05)",,1st Irish ascent/British ascent N Ridge,Nepal Trek House,TRUE,TRUE,FALSE,FALSE,FALSE,,2451308
EVER93115,EVER,1993,1,1,S Col-SE Ridge,,,,UK,"John Barry, Peter Earl",DHL British 40th Anniversary Everest Expedition,TRUE,FALSE,FALSE,FALSE,"158,172",,,,FALSE,FALSE,"Australia, Canada, USA",,1993/4/6,1993/5/10,1130,34,0,  -   -,1,,8850,FALSE,FALSE,FALSE,4,0,17,2,0,14,2,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,"BC(06/04),C1(12/04,6400m),C2(15/04,6860m),C3(07/05,7470m),C4(08/05,7900m),Smt(10,17/05)","Pinju Sherpa bad back Apr 8, did not climb again; Taylor frostbite, etc.",,,TRUE,TRUE,FALSE,FALSE,FALSE,,2451291
EVER93116,EVER,1993,1,1,S Col-SE Ridge,,,,Lithuania,Vladas Vitkauskas,,TRUE,FALSE,FALSE,FALSE,162,,,,FALSE,FALSE,,,1993/4/8,1993/5/10,1230,32,39,1993/5/17,1,,8850,FALSE,FALSE,FALSE,4,0,1,1,0,0,0,0,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,"BC(08/04,5350m),C1,C2,C3,C4(20/04,7900m),Smt(10/05)",Fell into crevasse into crevasse descending from Col below to his chest,,Thamserku Trekking,TRUE,TRUE,FALSE,FALSE,FALSE,,2451291
